Machine,StartDateTime,EndDateTime,Duration,TotalBiscuitsMade,GoodMadeBiscuits,OEE Category,Product
Biscuit Sprinkling Machine ,7/29/21 11:52,7/29/21 11:53,1.133333325,83457,438,CC (Changeover Cleaning),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 11:53,7/29/21 12:00,6.666666508,0,340,NO (No Order),Almond Biscotti
Biscuit Sprinkling Machine ,7/29/21 11:53,7/29/21 11:59,5.183333397,87489,332,NO (No Order),Almond Biscotti
Biscuit Filling Machine ,7/29/21 11:54,7/29/21 11:56,1.866666675,334599,126705,CC (Changeover Cleaning),Jammy Creams
Biscuit Filling Machine ,7/29/21 11:56,7/29/21 12:02,6.416666508,338566,130965,NO (No Order),Jammy Creams
Biscuit Sprinkling Machine ,7/29/21 11:59,7/29/21 11:59,0.7833333015,87804,303,CC (Changeover Cleaning),Almond Biscotti
Biscuit Sprinkling Machine ,7/29/21 11:59,7/29/21 12:00,0.5833333135,87954,353,NO (No Order),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 12:00,7/29/21 12:01,0.8999999762,0,392,CC (Changeover Cleaning),Almond Biscotti
Biscuit Sprinkling Machine ,7/29/21 12:00,7/29/21 12:01,1.016666651,88273,130,CC (Changeover Cleaning),Almond Biscotti
Packaging Heat Machine ,7/29/21 12:01,7/29/21 12:25,24.3754158,0,146,CC (Changeover Cleaning),Jammy Creams
Biscuit Pressing Machine ,7/29/21 12:01,7/29/21 12:15,13.83333302,0,452,NO (No Order),Almond Biscotti
Biscuit Sprinkling Machine ,7/29/21 12:01,7/29/21 12:15,13.71666622,99037,404,NO (No Order),Almond Biscotti
Biscuit Filling Machine ,7/29/21 12:02,7/29/21 12:18,15.26666641,338822,130663,CC (Changeover Cleaning),Jammy Creams
Biscuit Pressing Machine ,7/29/21 12:15,7/29/21 12:16,1.549999952,0,438,CC (Changeover Cleaning),Almond Biscotti
Biscuit Sprinkling Machine ,7/29/21 12:15,7/29/21 12:17,2.066666603,99044,283,CC (Changeover Cleaning),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 12:16,7/29/21 12:24,7.966666698,0,293,NO (No Order),Almond Biscotti
Biscuit Sprinkling Machine ,7/29/21 12:17,7/29/21 12:24,7.449999809,105080,325,NO (No Order),Almond Biscotti
Biscuit Filling Machine ,7/29/21 12:18,7/29/21 12:19,1.399999976,338994,131224,NO (No Order),Jammy Creams
Biscuit Filling Machine ,7/29/21 12:19,7/29/21 12:59,40.03333282,339001,383,CC (Changeover Cleaning),Chocolate cookies
Biscuit Pressing Machine ,7/29/21 12:24,7/29/21 12:24,0.01666660048,0,54,CC (Changeover Cleaning),Almond Biscotti
Biscuit Sprinkling Machine ,7/29/21 12:24,7/29/21 12:25,0.3833332956,105279,468,CC (Changeover Cleaning),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 12:24,7/29/21 12:29,4.516666412,0,129,NO (No Order),Almond Biscotti
Biscuit Sprinkling Machine ,7/29/21 12:25,7/29/21 12:26,1.116666555,105873,123,NO (No Order),Almond Biscotti
Packaging Heat Machine ,7/29/21 12:25,7/29/21 14:54,148.8524323,0,132,NO (No Order),Chocolate cookies
Biscuit Sprinkling Machine ,7/29/21 12:26,7/29/21 12:26,0.7166665792,105852,419,CC (Changeover Cleaning),Almond Biscotti
Biscuit Sprinkling Machine ,7/29/21 12:26,7/29/21 12:29,2.316666603,107754,381,NO (No Order),Almond Biscotti
Biscuit Sprinkling Machine ,7/29/21 12:29,7/29/21 12:31,2.616666555,107780,138,CC (Changeover Cleaning),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 12:29,7/29/21 12:29,0.1000000015,0,240,CC (Changeover Cleaning),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 12:29,7/29/21 12:33,3.866666555,0,395,NO (No Order),Almond Biscotti
Biscuit Sprinkling Machine ,7/29/21 12:31,7/29/21 12:33,1.350000024,108895,403,NO (No Order),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 12:33,7/29/21 12:33,0.01666660048,0,174,CC (Changeover Cleaning),Almond Biscotti
Biscuit Sprinkling Machine ,7/29/21 12:33,7/29/21 12:33,0.4833332896,108965,379,CC (Changeover Cleaning),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 12:33,7/29/21 12:43,10,0,176,NO (No Order),Almond Biscotti
Biscuit Sprinkling Machine ,7/29/21 12:33,7/29/21 12:34,0.6666666269,109238,228,NO (No Order),Almond Biscotti
Biscuit Sprinkling Machine ,7/29/21 12:34,7/29/21 12:34,0.3333333135,109350,140,CC (Changeover Cleaning),Almond Biscotti
Biscuit Sprinkling Machine ,7/29/21 12:42,7/29/21 16:22,219.5833282,22886,326,CC (Changeover Cleaning),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 12:43,7/29/21 12:59,16.51666641,0,246,CC (Changeover Cleaning),Almond Biscotti
Biscuit Filling Machine ,7/29/21 12:59,7/29/21 13:23,23.5,339150,451,NO (No Order),Chocolate cookies
Biscuit Pressing Machine ,7/29/21 12:59,7/29/21 14:37,97.98332977,0,454,CC (Changeover Cleaning),Almond Biscotti
Biscuit Filling Machine ,7/29/21 13:23,7/29/21 13:24,1.666666627,338848,86,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 13:24,7/29/21 13:24,0.06666667014,339031,139,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 13:24,7/29/21 13:27,2.716666698,339057,315,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 13:27,7/29/21 13:27,0.06666667014,338824,465,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 13:27,7/29/21 13:30,2.583333254,339170,305,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 13:30,7/29/21 13:44,14.26666641,338962,114,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 13:44,7/29/21 13:44,0.1666666716,338908,230,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 13:44,7/29/21 13:46,2.283333302,338871,467,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 13:46,7/29/21 13:47,0.6499999762,338913,285,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 13:47,7/29/21 13:51,4.199999809,339011,260,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 13:51,7/29/21 13:53,1.649999976,338903,417,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 13:53,7/29/21 13:54,0.6666666865,339249,138,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 13:54,7/29/21 13:54,0.8833333254,0,496,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 13:54,7/29/21 13:55,1.066666722,410,978,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 13:55,7/29/21 13:58,2.383333445,443,813,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 13:58,7/29/21 13:59,1.166666627,1275,1736,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 13:59,7/29/21 14:03,4.349999905,885,1679,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 14:03,7/29/21 14:39,36.03333282,25761,26225,NO (No Order),Chocolate cookies
Biscuit Jam Machine ,7/29/21 14:37,7/29/21 16:22,105,0,16,NO (No Order),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 14:37,7/29/21 15:11,33.33333206,0,209,NO (No Order),Almond Biscotti
Biscuit Filling Machine ,7/29/21 14:39,7/29/21 14:41,1.116666675,26115,26298,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 14:41,7/29/21 14:55,14.83333302,35997,36281,NO (No Order),Chocolate cookies
Packaging Heat Machine ,7/29/21 14:54,7/29/21 14:54,0.3002499938,0,285,CC (Changeover Cleaning),Chocolate cookies
Packaging Heat Machine ,7/29/21 14:54,7/29/21 17:00,126.4019699,0,422,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 14:55,7/29/21 15:01,5.433333397,35643,36220,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 15:01,7/29/21 15:02,1.116666675,36235,36804,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 15:02,7/29/21 15:08,6.416666508,36177,37100,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 15:08,7/29/21 15:11,2.316666603,37637,38133,NO (No Order),Chocolate cookies
Biscuit Pressing Machine ,7/29/21 15:11,7/29/21 15:12,1.533333302,0,465,CC (Changeover Cleaning),Almond Biscotti
Biscuit Filling Machine ,7/29/21 15:11,7/29/21 15:13,2.583333254,37697,38443,CC (Changeover Cleaning),Chocolate cookies
Biscuit Pressing Machine ,7/29/21 15:12,7/29/21 15:12,0.03333330154,0,416,NO (No Order),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 15:12,7/29/21 15:16,3.650000095,0,255,CC (Changeover Cleaning),Almond Biscotti
Biscuit Filling Machine ,7/29/21 15:13,7/29/21 15:42,28.93333244,57638,58305,NO (No Order),Chocolate cookies
Biscuit Pressing Machine ,7/29/21 15:16,7/29/21 15:16,0.03333330154,0,445,NO (No Order),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 15:16,7/29/21 15:18,1.816666603,0,148,CC (Changeover Cleaning),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 15:18,7/29/21 15:18,0.1000000015,0,388,NO (No Order),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 15:18,7/29/21 15:28,10.26666641,0,17,CC (Changeover Cleaning),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 15:28,7/29/21 15:28,0.4166665971,0,162,NO (No Order),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 15:28,7/29/21 15:37,8.866666794,0,79,CC (Changeover Cleaning),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 15:37,7/29/21 15:42,4.300000191,0,472,NO (No Order),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 15:42,7/29/21 15:44,2.533333302,0,134,CC (Changeover Cleaning),Almond Biscotti
Biscuit Filling Machine ,7/29/21 15:42,7/29/21 15:46,4.333333492,57999,58274,CC (Changeover Cleaning),Chocolate cookies
Biscuit Pressing Machine ,7/29/21 15:44,7/29/21 15:46,2.299999952,0,135,NO (No Order),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 15:46,7/29/21 15:51,4.766666412,0,497,CC (Changeover Cleaning),Almond Biscotti
Biscuit Filling Machine ,7/29/21 15:46,7/29/21 16:03,16.43333244,68675,68939,NO (No Order),Chocolate cookies
Biscuit Pressing Machine ,7/29/21 15:51,7/29/21 15:52,1.033333302,0,114,NO (No Order),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 15:52,7/29/21 16:07,15.13333321,0,335,CC (Changeover Cleaning),Almond Biscotti
Biscuit Filling Machine ,7/29/21 16:03,7/29/21 16:03,0.5666666627,68501,69134,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 16:03,7/29/21 16:28,24.51666641,85264,86018,NO (No Order),Chocolate cookies
Biscuit Pressing Machine ,7/29/21 16:07,7/29/21 16:08,0.9666665792,0,408,NO (No Order),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 16:08,7/29/21 16:16,7.466666698,0,321,CC (Changeover Cleaning),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 16:16,7/29/21 16:16,0.08333329856,0,302,NO (No Order),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 16:16,7/29/21 16:22,6.216666698,0,447,CC (Changeover Cleaning),Almond Biscotti
Biscuit Sprinkling Machine ,7/29/21 16:22,7/29/21 18:02,100.3833313,0,486,CC (Changeover Cleaning),Almond Biscotti
Biscuit Jam Machine ,7/29/21 16:22,7/29/21 16:23,1.149999976,0,417,NO (No Order),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 16:22,7/29/21 16:22,0.03333330154,0,199,NO (No Order),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 16:22,7/29/21 16:22,0.1166666001,0,493,CC (Changeover Cleaning),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 16:22,7/29/21 16:26,3.433333397,0,374,CC (Changeover Cleaning),Almond Biscotti
Biscuit Jam Machine ,7/29/21 16:23,7/29/21 16:24,0.9166666269,0,244,CC (Changeover Cleaning),Almond Biscotti
Biscuit Jam Machine ,7/29/21 16:24,7/29/21 18:41,136.8500061,0,119,NO (No Order),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 16:26,7/29/21 16:26,0.03333330154,0,467,NO (No Order),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 16:26,7/29/21 16:28,1.783333302,0,240,CC (Changeover Cleaning),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 16:28,7/29/21 16:35,7.050000191,0,443,NO (No Order),Almond Biscotti
Biscuit Filling Machine ,7/29/21 16:28,7/29/21 16:29,1.149999976,85215,85953,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 16:29,7/29/21 16:42,12.9333334,94058,94947,NO (No Order),Chocolate cookies
Biscuit Pressing Machine ,7/29/21 16:35,7/29/21 16:36,1.266666651,0,490,CC (Changeover Cleaning),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 16:36,7/29/21 16:36,0.3000000119,0,169,NO (No Order),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 16:36,7/29/21 16:37,0.866666615,0,241,CC (Changeover Cleaning),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 16:37,7/29/21 16:39,2.316666603,0,451,NO (No Order),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 16:39,7/29/21 16:40,0.7833333015,0,123,CC (Changeover Cleaning),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 16:40,7/29/21 16:45,4.483333111,0,477,NO (No Order),Almond Biscotti
Biscuit Filling Machine ,7/29/21 16:42,7/29/21 16:50,7.816666603,94517,94884,CC (Changeover Cleaning),Chocolate cookies
Biscuit Pressing Machine ,7/29/21 16:45,7/29/21 16:46,1.049999952,0,209,CC (Changeover Cleaning),Almond Biscotti
Biscuit Pressing Machine ,7/29/21 16:46,7/29/21 17:01,14.91666698,0,123,NO (No Order),Almond Biscotti
Biscuit Filling Machine ,7/29/21 16:50,7/29/21 17:10,20.10000038,107655,108014,NO (No Order),Chocolate cookies
Packaging Heat Machine ,7/29/21 17:00,7/29/21 17:03,2.316666603,0,32,CC (Changeover Cleaning),Chocolate cookies
Biscuit Pressing Machine ,7/29/21 17:01,7/29/21 22:14,313.3833313,0,336,CC (Changeover Cleaning),Party Rings
Packaging Heat Machine ,7/29/21 17:03,7/29/21 17:04,1.275016665,0,324,NO (No Order),Chocolate cookies
Packaging Heat Machine ,7/29/21 17:04,7/29/21 17:05,0.6416833401,0,288,CC (Changeover Cleaning),Chocolate cookies
Packaging Heat Machine ,7/29/21 17:05,7/29/21 17:17,12.06688309,0,76,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 17:10,7/29/21 17:16,5.599999905,107321,108235,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 17:16,7/29/21 17:26,10.71666622,114254,114782,NO (No Order),Chocolate cookies
Packaging Heat Machine ,7/29/21 17:17,7/29/21 17:18,1.350049973,0,168,CC (Changeover Cleaning),Chocolate cookies
Packaging Heat Machine ,7/29/21 17:18,7/29/21 19:13,115.3764343,0,339,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 17:26,7/29/21 17:31,5.033333302,114052,114527,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 17:31,7/29/21 17:32,0.6333333254,114190,115108,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 17:32,7/29/21 17:32,0.1333333403,114563,114808,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 17:32,7/29/21 17:33,0.6833333373,114817,115234,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 17:33,7/29/21 17:33,0.3666666746,114692,115371,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 17:33,7/29/21 17:34,1.116666675,115288,115627,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 17:34,7/29/21 17:35,1.166666627,115120,115838,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 17:35,7/29/21 17:36,0.8500000238,115758,116173,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 17:36,7/29/21 17:38,1.416666627,115841,116065,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 17:38,7/29/21 17:39,1.316666722,116216,116690,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 17:39,7/29/21 17:43,4.033333302,116183,116847,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 17:43,7/29/21 17:46,2.433333397,117638,118309,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 17:46,7/29/21 18:00,14,117667,118138,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 18:00,7/29/21 18:00,0.200000003,117706,118276,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 18:00,7/29/21 18:00,0.1000000015,117832,118067,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 18:00,7/29/21 18:01,1.166666627,118020,118219,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 18:01,7/29/21 18:02,0.9666666389,117691,118477,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 18:02,7/29/21 18:09,6.766666889,122797,122968,NO (No Order),Chocolate cookies
Biscuit Sprinkling Machine ,7/29/21 18:02,7/29/21 19:00,57.41666794,0,159,CC (Changeover Cleaning),Almond Biscotti
Biscuit Filling Machine ,7/29/21 18:09,7/29/21 18:12,3.099999905,122893,123405,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 18:12,7/29/21 18:18,5.933333397,126376,127165,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 18:18,7/29/21 18:44,26.18333244,126648,454,CC (Changeover Cleaning),Chocolate cookies
Biscuit Jam Machine ,7/29/21 18:41,7/29/21 19:10,29.39999962,0,156,CC (Changeover Cleaning),Party Rings
Biscuit Filling Machine ,7/29/21 18:44,7/29/21 18:57,13.16666698,135815,9232,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 18:57,7/29/21 19:05,7.733333111,135625,9406,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 18:57,7/29/21 18:57,0,135747,9395,CC (Changeover Cleaning),Chocolate cookies
Biscuit Sprinkling Machine ,7/29/21 19:00,7/29/21 20:12,72.21666718,0,463,CC (Changeover Cleaning),Party Rings
Biscuit Filling Machine ,7/29/21 19:05,7/29/21 19:13,8.516666412,141434,15111,NO (No Order),Chocolate cookies
Biscuit Jam Machine ,7/29/21 19:10,7/30/21 1:14,363.5166626,0,163,NO (No Order),Party Rings
Biscuit Filling Machine ,7/29/21 19:13,7/29/21 19:14,0.4833333194,141375,15000,CC (Changeover Cleaning),Chocolate cookies
Packaging Heat Machine ,7/29/21 19:13,7/29/21 19:14,0.1916666627,0,443,CC (Changeover Cleaning),Chocolate cookies
Packaging Heat Machine ,7/29/21 19:14,7/29/21 20:10,56.62625122,0,429,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 19:14,7/29/21 19:29,14.85000038,151500,25055,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 19:29,7/29/21 19:31,1.899999976,151123,24933,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 19:31,7/29/21 19:37,5.949999809,155478,28746,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 19:37,7/29/21 19:38,1.850000024,155486,28867,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 19:38,7/29/21 20:10,31.91666603,177313,51283,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 20:10,7/29/21 20:20,10.08333302,177324,50988,CC (Changeover Cleaning),Chocolate cookies
Packaging Heat Machine ,7/29/21 20:10,7/29/21 20:20,9.408650398,0,446,CC (Changeover Cleaning),Chocolate cookies
Biscuit Sprinkling Machine ,7/29/21 20:12,7/29/21 20:15,2.733333349,0,242,NO (No Order),Party Rings
Biscuit Sprinkling Machine ,7/29/21 20:15,7/29/21 21:09,53.98333359,0,27,CC (Changeover Cleaning),Party Rings
Packaging Heat Machine ,7/29/21 20:20,7/29/21 20:46,26.50018311,0,253,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 20:20,7/29/21 20:22,1.200000048,178130,51667,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 20:22,7/29/21 20:22,0.4333333373,177976,51842,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 20:22,7/29/21 20:23,0.5,178304,51612,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 20:23,7/29/21 20:29,6.366666794,178406,51665,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 20:29,7/29/21 20:29,0.2333333343,178280,51658,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 20:29,7/29/21 20:36,6.783333302,178381,52034,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 20:36,7/29/21 21:16,39.78333282,206142,79691,NO (No Order),Chocolate cookies
Packaging Heat Machine ,7/29/21 20:46,7/29/21 20:47,0.2999833226,0,216,CC (Changeover Cleaning),Chocolate cookies
Packaging Heat Machine ,7/29/21 20:47,7/29/21 21:44,57.80076599,0,391,NO (No Order),Chocolate cookies
Biscuit Sprinkling Machine ,7/29/21 21:09,7/29/21 22:06,57.63333511,0,151,NO (No Order),Party Rings
Biscuit Filling Machine ,7/29/21 21:16,7/29/21 21:17,1.166666627,206009,79727,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 21:17,7/29/21 21:46,28.89999962,225820,99576,NO (No Order),Chocolate cookies
Packaging Heat Machine ,7/29/21 21:44,7/29/21 21:45,0.3082999885,0,438,CC (Changeover Cleaning),Chocolate cookies
Packaging Heat Machine ,7/29/21 21:45,7/29/21 21:46,0.941783309,0,405,NO (No Order),Chocolate cookies
Packaging Heat Machine ,7/29/21 21:46,7/29/21 21:48,2.441649914,0,282,CC (Changeover Cleaning),Chocolate cookies
Biscuit Filling Machine ,7/29/21 21:46,7/29/21 21:48,2.650000095,225880,99276,CC (Changeover Cleaning),Chocolate cookies
Packaging Heat Machine ,7/29/21 21:48,7/29/21 21:48,0.1166166663,0,471,NO (No Order),Chocolate cookies
Packaging Heat Machine ,7/29/21 21:48,7/29/21 21:48,0.1667333394,0,468,CC (Changeover Cleaning),Chocolate cookies
Packaging Heat Machine ,7/29/21 21:48,7/29/21 21:54,5.750233173,0,43,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 21:48,7/29/21 21:57,8.116666794,230512,104352,NO (No Order),Chocolate cookies
Biscuit Forming Machine ,7/29/21 21:54,7/29/21 22:50,56.46766663,0,275,CC (Changeover Cleaning),Chocolate cookies
Packaging Heat Machine ,7/29/21 21:54,7/29/21 21:55,1.36650002,0,483,CC (Changeover Cleaning),Chocolate cookies
Packaging Heat Machine ,7/29/21 21:55,7/29/21 22:20,24.7345829,0,302,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/29/21 21:57,7/29/21 21:59,2.266666651,230761,104200,CC (Changeover Cleaning),Chocolate cookies
